Column1,text,book,line,string,foot1,foot2,foot3,foot4,foot5,foot6,me
3256,iliad,5,764,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
4881,iliad,8,469,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
8727,iliad,14,311,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
8756,iliad,14,340,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
13647,iliad,22,182,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
14941,iliad,24,64,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
15744,odyssey,1,63,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
17924,odyssey,5,21,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
27717,odyssey,24,477,τὴν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,15.44644202
15255,iliad,24,378,τὸν δ αὖτε προσέειπε διάκτορος ἀργεϊφόντης,S,D,D,D,D,A,15.09560876
15266,iliad,24,389,τὸν δ αὖτε προσέειπε διάκτορος ἀργεϊφόντης,S,D,D,D,D,A,15.09560876
15287,iliad,24,410,τὸν δ αὖτε προσέειπε διάκτορος ἀργεϊφόντης,S,D,D,D,D,A,15.09560876
15309,iliad,24,432,τὸν δ αὖτε προσέειπε διάκτορος ἀργεϊφόντης,S,D,D,D,D,A,15.09560876
783,iliad,2,173,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
5281,iliad,9,308,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
5593,iliad,9,620,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
5826,iliad,10,144,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
14703,iliad,23,723,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
20627,odyssey,10,401,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
20713,odyssey,10,487,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
20729,odyssey,10,503,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
20859,odyssey,11,60,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
20891,odyssey,11,92,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
21204,odyssey,11,405,‘διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,14.32151613
22387,odyssey,14,55,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
22497,odyssey,14,165,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
22692,odyssey,14,360,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
22774,odyssey,14,442,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
22839,odyssey,14,507,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
23482,odyssey,16,60,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
23556,odyssey,16,134,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
23885,odyssey,16,463,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
24174,odyssey,17,272,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
24213,odyssey,17,311,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
24282,odyssey,17,380,τὸν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,14.04936466
1582,iliad,3,95,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
4328,iliad,7,398,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
5002,iliad,9,29,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
5403,iliad,9,430,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
5662,iliad,9,689,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
5900,iliad,10,218,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
5995,iliad,10,313,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
14656,iliad,23,676,ὣς ἔφαθ οἳ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,13.71239724
24845,odyssey,18,337,τὴν δ ἄρ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς,D,D,D,D,D,A,13.2952501
25006,odyssey,19,70,τὴν δ ἄρ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς,D,D,D,D,D,A,13.2952501
3317,iliad,5,825,τὸν δ ἠμείβετ ἔπειτα θεὰ γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,12.86899339
22221,odyssey,13,329,τὸν δ ἠμείβετ ἔπειτα θεὰ γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,12.86899339
22284,odyssey,13,392,τὸν δ ἠμείβετ ἔπειτα θεὰ γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,12.86899339
22312,odyssey,13,420,τὸν δ ἠμείβετ ἔπειτα θεὰ γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,12.86899339
23205,odyssey,15,340,τὸν δ ἠμείβετ ἔπειτα πολύτλας δῖος Ὀδυσσεύς,S,D,D,S,D,A,12.57112038
23607,odyssey,16,185,τὸν δ ἠμείβετ ἔπειτα πολύτλας δῖος Ὀδυσσεύς,S,D,D,S,D,A,12.57112038
24182,odyssey,17,280,τὸν δ ἠμείβετ ἔπειτα πολύτλας δῖος Ὀδυσσεύς,S,D,D,S,D,A,12.57112038
147,iliad,1,148,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς,D,D,D,D,D,A,12.4502692
13725,iliad,22,260,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς,D,D,D,D,D,A,12.4502692
15436,iliad,24,559,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς,D,D,D,D,D,A,12.4502692
4769,iliad,8,357,τὴν δ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,12.43840609
2306,iliad,4,358,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
4505,iliad,8,93,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
18106,odyssey,5,203,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
21272,odyssey,11,473,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
21416,odyssey,11,617,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
22267,odyssey,13,375,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
22818,odyssey,14,486,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
23588,odyssey,16,166,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
26532,odyssey,22,164,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
27782,odyssey,24,542,διογενὲς Λαερτιάδη πολυμήχαν Ὀδυσσεῦ,D,S,D,D,D,A,12.26969368
8972,iliad,15,35,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
9026,iliad,15,89,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
16394,odyssey,2,269,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
18020,odyssey,5,117,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
18963,odyssey,7,236,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
19516,odyssey,8,442,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
19534,odyssey,8,460,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
22182,odyssey,13,290,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
26903,odyssey,23,34,καί μιν φωνήσασ ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,12.19177128
25427,odyssey,19,491,τὸν δ αὖτε προσέειπε περίφρων Εὐρύκλεια,S,D,D,S,S,A,12.11091317
25674,odyssey,20,134,τὸν δ αὖτε προσέειπε περίφρων Εὐρύκλεια,S,D,D,S,S,A,12.11091317
17606,odyssey,4,550,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
20707,odyssey,10,481,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
20855,odyssey,11,56,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
21008,odyssey,11,209,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
21195,odyssey,11,396,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
21735,odyssey,12,296,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,S,S,D,D,D,A,12.02577428
3380,iliad,5,888,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη νεφεληγερέτα Ζεύς,D,D,D,D,D,A,11.86851851
22031,odyssey,13,139,τὸν δ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεὺς,D,D,D,D,D,A,11.74819278
17203,odyssey,4,147,τὴν δ ἀπαμειβόμενος προσέφη ξανθὸς Μενέλαος,D,D,D,S,D,A,11.50231133
17321,odyssey,4,265,τὴν δ ἀπαμειβόμενος προσέφη ξανθὸς Μενέλαος,D,D,D,S,D,A,11.50231133
3306,iliad,5,814,τὴν δ ἀπαμειβόμενος προσέφη κρατερὸς Διομήδης,D,D,D,D,D,A,11.07988827
4022,iliad,7,92,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
4440,iliad,8,28,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
19308,odyssey,8,234,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
21132,odyssey,11,333,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
21893,odyssey,13,1,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
23814,odyssey,16,392,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
25860,odyssey,20,320,ὣς ἔφαθ οἱ δ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,D,D,D,D,D,A,10.98965112
4163,iliad,7,233,τὸν δ αὖτε προσέειπε μέγας κορυθαίολος Ἕκτωρ,S,D,D,D,D,A,10.83441731
4217,iliad,7,287,τὸν δ αὖτε προσέειπε μέγας κορυθαίολος Ἕκτωρ,S,D,D,D,D,A,10.83441731
24758,odyssey,18,250,τὸν δ ἠμείβετ ἔπειτα περίφρων Πηνελόπεια,S,D,D,S,D,A,10.80301995
25059,odyssey,19,123,τὸν δ ἠμείβετ ἔπειτα περίφρων Πηνελόπεια,S,D,D,S,D,A,10.80301995
4557,iliad,8,145,τὸν δ ἠμείβετ ἔπειτα βοὴν ἀγαθὸς Διομήδης,S,D,D,D,D,A,10.7686788
24957,odyssey,19,21,τὸν δ αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια,S,D,D,D,S,A,10.65114682
26787,odyssey,22,419,τὸν δ αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια,S,D,D,D,S,A,10.65114682
26853,odyssey,22,485,τὸν δ αὖτε προσέειπε φίλη τροφὸς Εὐρύκλεια,S,D,D,D,S,A,10.65114682
5087,iliad,9,114,τὸν δ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,10.59750764
5746,iliad,10,64,τὸν δ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,10.59750764
5801,iliad,10,119,τὸν δ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,10.59750764
8480,iliad,14,64,τὸν δ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,10.59750764
12111,iliad,19,184,τὸν δ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,10.59750764
550,iliad,1,551,τὸν δ ἠμείβετ ἔπειτα βοῶπις πότνια Ἥρη,S,D,D,S,D,A,10.35207595
1998,iliad,4,50,τὸν δ ἠμείβετ ἔπειτα βοῶπις πότνια Ἥρη,S,D,D,S,D,A,10.35207595
10122,iliad,16,439,τὸν δ ἠμείβετ ἔπειτα βοῶπις πότνια Ἥρη,S,D,D,S,D,A,10.35207595
11671,iliad,18,360,τὸν δ ἠμείβετ ἔπειτα βοῶπις πότνια Ἥρη,S,D,D,S,D,A,10.35207595
12660,iliad,20,309,τὸν δ ἠμείβετ ἔπειτα βοῶπις πότνια Ἥρη,S,D,D,S,D,A,10.35207595
25723,odyssey,20,183,ὣς φάτο τὸν δ οὔ τι προσέφη πολύμητις Ὀδυσσεύς,D,S,D,D,D,A,10.33488486
26402,odyssey,22,34,τοὺς δ ἄρ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς,D,D,D,D,D,A,10.25507112
15545,iliad,24,668,τὸν δ αὖτε προσέειπε ποδάρκης δῖος Ἀχιλλεύς,S,D,D,S,D,A,10.22504982
18048,odyssey,5,145,τὴν δ αὖτε προσέειπε διάκτορος ἀργεϊφόντης,S,D,D,D,D,A,10.19149512
171,iliad,1,172,τὸν δ ἠμείβετ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,9.933134882
5768,iliad,10,86,τὸν δ ἠμείβετ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,9.933134882
8519,iliad,14,103,τὸν δ ἠμείβετ ἔπειτα ἄναξ ἀνδρῶν Ἀγαμέμνων,S,D,D,S,D,A,9.933134882
5742,iliad,10,60,τὸν δ ἠμείβετ ἔπειτα βοὴν ἀγαθὸς Μενέλαος,S,D,D,D,D,A,9.810818691
22932,odyssey,15,67,τὸν δ ἠμείβετ ἔπειτα βοὴν ἀγαθὸς Μενέλαος,S,D,D,D,D,A,9.810818691
11494,iliad,18,183,τὸν δ αὖτε προσέειπε ποδήνεμος ὠκέα Ἶρις,S,D,D,D,D,A,9.791878295
11507,iliad,18,196,τὸν δ αὖτε προσέειπε ποδήνεμος ὠκέα Ἶρις,S,D,D,D,D,A,9.791878295
5850,iliad,10,168,τὸν δ αὖτε προσέειπε Γερήνιος ἱππότα Νέστωρ,S,D,D,D,D,A,9.759814922
7338,iliad,12,230,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ,D,D,D,D,D,A,9.553025199
10719,iliad,17,169,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ,D,D,D,D,D,A,9.553025199
11595,iliad,18,284,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ,D,D,D,D,D,A,9.553025199
24414,odyssey,17,512,τὴν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,9.485144574
24481,odyssey,17,579,τὴν δ ἀπαμειβόμενος προσέφης Εὔμαιε συβῶτα,D,D,D,S,D,A,9.485144574
15725,odyssey,1,44,τὸν δ ἠμείβετ ἔπειτα θεά γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,9.398476221
15761,odyssey,1,80,τὸν δ ἠμείβετ ἔπειτα θεά γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,9.398476221
15995,odyssey,1,314,τὸν δ ἠμείβετ ἔπειτα θεά γλαυκῶπις Ἀθήνη,S,D,D,S,D,A,9.398476221
2359,iliad,4,411,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης,D,D,D,D,D,A,9.361167744
2743,iliad,5,251,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης,D,D,D,D,D,A,9.361167744
6128,iliad,10,446,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης,D,D,D,D,D,A,9.361167744
2232,iliad,4,284,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,9.122339621
2285,iliad,4,337,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,9.122339621
5873,iliad,10,191,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,9.122339621
17133,odyssey,4,77,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,9.122339621
20656,odyssey,10,430,καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,S,S,D,D,D,A,9.122339621
776,iliad,2,166,ὣς ἔφατ οὐδ ἀπίθησε θεὰ γλαυκῶπις Ἀθήνη,D,D,D,S,D,A,8.888037524
3211,iliad,5,719,ὣς ἔφατ οὐδ ἀπίθησε θεὰ γλαυκῶπις Ἀθήνη,D,D,D,S,D,A,8.888037524
3973,iliad,7,43,ὣς ἔφατ οὐδ ἀπίθησε θεὰ γλαυκῶπις Ἀθήνη,D,D,D,S,D,A,8.888037524
19428,odyssey,8,354,τὸν δ αὖτε προσέειπε Ποσειδάων ἐνοσίχθων,S,D,D,S,D,A,8.756686107
23136,odyssey,15,271,τὸν δ αὖτε προσέειπε Θεοκλύμενος θεοειδής,S,D,D,D,D,A,8.542904526
23373,odyssey,15,508,τὸν δ αὖτε προσέειπε Θεοκλύμενος θεοειδής,S,D,D,D,D,A,8.542904526
25903,odyssey,20,363,τὸν δ αὖτε προσέειπε Θεοκλύμενος θεοειδής,S,D,D,D,D,A,8.542904526
8985,iliad,15,48,καί μιν ἀμειβόμενος ἔπεα πτερόεντα προσηύδα,D,D,D,D,D,A,8.429950736
14537,iliad,23,557,καί μιν ἀμειβόμενος ἔπεα πτερόεντα προσηύδα,D,D,D,D,D,A,8.429950736
13809,iliad,22,344,τὸν δ ἄρ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεὺς,D,D,D,D,D,A,8.392525437
4213,iliad,7,283,τὸν δ ἀπαμειβόμενος προσέφη Τελαμώνιος Αἴας,D,D,D,D,D,A,8.140750193
